-16.45,-2.00,54.49
-17.36,-2.09,54.39
-20.91,-2.18,52.86
-33.18,5.73,41.33
-37.73,12.09,31.94
-39.91,21.18,11.22
-39.73,22.27,-1.53
-14.27,13.36,-47.65
6.55,9.00,-53.16
35.00,-10.18,-45.51
45.82,-17.00,-31.43
47.91,-18.00,-27.14
44.27,-16.45,-34.39
10.18,4.64,-54.08
-6.64,18.64,-46.43
-24.82,33.36,-15.51
-26.64,35.18,2.76
-23.64,27.36,32.35
-18.45,23.36,40.82
-3.91,15.55,51.63
10.27,6.27,54.39
17.09,1.45,53.57
29.36,-7.64,48.57
31.73,-13.45,46.12
35.73,-24.27,39.18
39.09,-27.27,33.98
46.82,-33.18,10.20
46.27,-35.91,-5.82
32.09,-33.09,-39.29
23.18,-27.45,-48.78
4.00,-9.91,-56.63
-5.18,2.09,-54.69
-10.55,19.27,-45.00
-10.55,23.09,-41.84
-8.18,19.36,-45.51
-3.09,13.27,-50.82
20.36,-8.64,-54.18
29.91,-18.18,-47.96
44.45,-33.64,-21.22
47.00,-35.18,1.12
33.09,-24.82,41.73
19.00,-15.09,53.37
-8.27,2.00,55.61
-17.91,8.18,51.12
-34.09,16.00,33.67
-37.64,20.18,22.55
-36.82,23.36,-13.67
-36.18,14.00,-28.06
-26.55,5.09,-43.57
-22.27,1.27,-47.35
-10.91,-6.55,-54.18
-4.73,-13.73,-55.71
24.55,-24.36,-49.49
36.91,-29.18,-37.14
44.27,-36.91,-16.12
45.82,-37.82,-2.86
44.00,-35.64,16.53
41.82,-35.55,21.63
36.64,-34.91,31.43
34.36,-33.82,35.00
30.64,-35.82,37.04
29.64,-35.36,38.57
27.27,-36.00,40.00
29.00,-35.00,39.39
35.18,-36.18,32.04
38.09,-38.91,24.39
43.09,-41.09,2.04
44.36,-38.45,-11.94
35.45,-26.55,-40.51
13.73,-20.73,-54.39
-17.00,-2.73,-51.53
-25.73,3.73,-44.59
-34.45,20.82,-23.47
-33.73,29.45,5.31
-27.45,31.00,20.20
-18.09,29.91,32.96
-12.64,26.82,39.80
-1.73,22.73,45.92
-1.09,19.91,48.37
0.82,11.36,53.47
0.00,7.45,54.90
0.91,0.09,57.24
1.09,-5.18,57.86
0.45,-13.91,57.86
-1.82,-19.36,56.73
-6.45,-24.45,54.80
-9.45,-28.09,52.76
-4.18,-24.00,55.00
-0.09,-22.91,55.92
-1.27,-19.64,56.94
-5.45,-18.55,56.84
-11.09,-17.09,55.82
-12.36,-17.64,55.41
-14.09,-25.64,52.14
-12.09,-29.27,51.63
-8.36,-26.82,53.47
-7.36,-18.45,56.43
-14.64,2.00,54.39
-11.82,14.45,50.10
7.09,27.36,41.22
16.36,22.45,42.76
26.18,3.91,48.47
35.64,-8.55,42.55
40.91,-32.45,26.94
36.36,-41.55,23.27
25.00,-53.18,15.00
23.64,-54.27,12.14
18.09,-50.09,29.08
14.00,-45.73,37.96
14.18,-41.91,42.04
13.82,-42.00,42.14
12.82,-40.18,44.08
13.64,-40.45,43.78
16.91,-36.45,45.61
20.45,-34.09,45.51
29.45,-28.73,42.76
33.64,-25.00,40.92
41.55,-18.18,35.51
42.27,-13.27,35.00
47.91,-3.82,25.51
51.18,-3.64,17.04
53.73,-4.64,2.14
53.73,-5.00,1.12
53.55,-5.00,3.78
52.82,-3.36,6.84
48.55,-4.00,23.27
41.73,-8.73,36.22
40.36,-9.91,38.06
43.55,-6.09,33.47
43.00,-5.64,33.98
43.36,-4.00,33.37
44.27,-5.73,32.35
44.91,-8.36,30.92
46.00,-8.82,28.78
48.91,-18.00,21.53
50.18,-20.64,17.65
49.45,-25.36,13.88
49.27,-28.82,9.49
46.91,-35.64,2.35
45.36,-37.91,-0.92
43.45,-40.55,-2.96
40.09,-44.45,-4.18
33.27,-49.73,-5.31
32.55,-50.73,-3.47
29.73,-52.64,-2.96
27.27,-54.18,-3.27
18.64,-57.64,0.51
19.36,-57.36,2.55
21.91,-56.55,2.76
21.45,-56.73,3.98
21.91,-55.82,9.08
22.18,-55.00,12.45
20.73,-55.27,13.67
21.82,-55.18,13.06
20.45,-56.00,9.69
19.82,-56.82,6.22
19.45,-57.09,7.45
21.64,-55.91,9.49
29.18,-49.82,17.24
29.82,-48.00,21.22
29.00,-44.18,28.98
29.82,-40.55,32.86
35.00,-31.73,35.92
37.73,-29.00,34.59
33.00,-25.82,41.63
28.73,-24.36,46.22
22.00,-21.45,51.33
14.36,-17.45,54.90
-7.27,-2.82,57.14
-16.73,2.82,53.67
-20.27,3.73,51.53
-26.45,5.82,47.65
-33.55,14.82,35.41
-36.27,19.00,26.94
-38.91,21.18,17.24
-37.73,23.45,15.61
-33.55,27.36,16.53
-32.27,27.91,19.18
-28.82,30.45,19.18
-27.36,32.18,18.16
-27.09,32.00,20.41
-24.18,30.91,25.61
-26.36,27.18,29.49
-26.18,22.73,36.02
-21.82,22.27,40.31
-22.91,12.09,46.94
-20.18,7.64,50.82
-9.09,3.45,55.71
-4.18,3.27,56.53
5.45,9.91,53.78
9.09,13.09,51.63
10.09,15.27,50.31
11.45,19.64,46.84
10.91,29.18,38.27
10.91,33.91,30.71
4.45,40.64,16.84
0.45,41.55,12.86
-3.45,42.27,10.31
-5.55,41.82,9.59
-16.91,40.18,2.76
-21.18,37.64,-7.35
-31.36,29.00,-13.98
-34.73,27.00,-9.90
-39.91,22.36,5.41
-39.64,21.73,12.76
-36.00,22.73,21.12
-35.82,22.45,22.04
-39.45,19.73,17.76
-41.45,18.82,13.47
-39.55,20.45,16.43
-39.18,20.73,16.73
-40.00,19.45,16.94
-38.45,18.91,22.55
-23.91,21.36,38.98
-16.36,22.36,42.96
-11.82,23.64,43.67
-9.64,23.91,43.67
-5.27,23.91,45.20
-4.55,23.91,45.20
-4.73,23.82,44.90
-6.45,25.91,42.76
-9.09,29.00,38.88
-8.36,29.73,38.06
-2.09,32.36,35.41
3.09,34.18,32.76
1.55,34.64,32.14
-2.64,34.09,32.76
-11.36,35.27,27.76
-14.64,38.45,15.61
-0.91,42.73,1.63
11.00,41.64,6.22
26.18,35.64,11.63
26.36,37.91,4.69
20.27,39.45,-3.06
9.91,41.73,-9.80
3.45,41.64,-12.86
-0.36,39.36,-20.31
-2.27,37.55,-24.08
-4.36,38.45,-21.53
-5.82,37.73,-23.16
-4.09,35.55,-28.16
-2.09,35.45,-29.59
-5.64,31.55,-34.29
-11.09,28.09,-36.63
-10.55,26.82,-38.67
-9.55,24.18,-41.63
-8.45,17.55,-47.14
-5.73,13.82,-50.20
-9.55,5.27,-52.96
-9.73,6.36,-52.24
-15.00,8.91,-49.69
-16.55,4.27,-50.10
-14.36,-3.00,-52.65
-11.18,-3.91,-53.98
-6.00,-12.36,-55.51
-8.36,-14.45,-55.00
-12.73,-14.82,-52.86
-11.45,-12.27,-53.98
1.64,-13.64,-56.33
10.36,-17.64,-55.82
18.55,-16.45,-53.88
19.18,-13.64,-54.29
24.45,-10.45,-52.45
25.45,-9.55,-51.84
21.00,-7.91,-53.98
17.64,-7.91,-54.69
12.91,-9.73,-55.92
9.09,-9.45,-56.73
10.09,-12.91,-56.43
16.36,-11.91,-55.00
22.36,-4.09,-53.27
21.09,-0.18,-53.06
20.45,7.27,-51.12
17.18,11.64,-50.31
6.36,17.82,-48.98
1.73,18.55,-48.37
-6.64,14.64,-49.69
-9.36,13.18,-49.59
-6.55,16.73,-48.67
0.64,18.82,-47.96
18.36,20.36,-44.49
21.18,16.55,-46.33
22.00,3.91,-51.63
21.00,-2.73,-53.67
9.18,-17.82,-55.71
-1.45,-25.82,-53.27
-12.36,-22.09,-51.84
-7.64,-6.27,-55.31
-6.91,-5.00,-55.20
-6.09,-15.27,-55.20
-10.36,-18.45,-53.47
-23.18,-12.73,-48.06
-34.36,-7.45,-38.27
-32.91,10.27,-34.69
-27.27,15.55,-37.14
-24.64,15.45,-39.90
-19.64,16.27,-42.96
-14.55,20.36,-42.55
-9.82,23.73,-41.53
8.82,27.82,-39.59
13.27,29.45,-36.63
22.91,29.82,-31.22
25.45,25.55,-35.41
36.45,23.27,-25.82
44.18,19.73,-13.78
40.73,15.36,26.94
29.73,13.82,41.22
18.27,11.27,49.59
15.36,9.18,51.84
-5.00,6.36,55.10
-10.64,4.27,55.00
-16.09,-14.09,55.10
-12.55,-25.73,53.06
-8.55,-46.55,38.67
-0.09,-52.45,30.92
30.45,-51.64,5.61
45.00,-38.18,-3.88
52.82,-3.45,-11.12
49.18,4.55,-19.80
45.00,-0.09,-31.94
42.09,0.36,-35.92
39.09,-1.82,-40.41
37.82,5.64,-39.80
23.09,24.73,-37.04
26.18,28.09,-30.41
45.73,18.55,-6.84
49.27,7.91,13.88
22.27,-6.00,52.35
6.82,-11.36,57.35
15.64,-18.36,54.08
40.64,-20.82,34.59
53.82,-8.09,-5.00
52.18,-1.82,-13.27
53.82,-6.45,2.24
51.18,-11.36,16.02
36.73,-13.18,41.33
29.55,-11.27,47.76
24.18,-10.82,51.22
25.64,-7.82,50.61
41.18,-4.55,36.53
49.36,-4.00,21.84
51.18,1.36,-17.35
34.36,10.00,-41.12
26.45,13.36,-44.80
32.18,11.55,-41.53
46.27,4.91,-27.14
50.27,-6.82,20.31
38.09,-6.91,40.41
-6.91,-3.91,57.55
-20.18,-4.91,53.27
-0.73,3.36,56.33
14.64,9.73,51.73
40.82,18.09,22.24
46.82,17.18,3.98
41.73,16.27,-26.02
38.45,14.64,-32.96
47.91,10.73,-18.27
51.18,8.45,3.16
30.27,9.55,42.96
7.55,8.27,53.98
-23.64,12.64,46.12
-18.55,14.18,47.96
13.00,19.82,46.53
29.73,21.73,34.49
45.91,18.64,4.08
47.27,15.73,-8.67
40.27,12.18,-32.55
34.91,12.36,-38.78
28.55,13.18,-43.78
21.36,13.91,-47.24
18.27,15.73,-47.45
15.55,17.45,-47.14
11.36,23.82,-42.45
13.36,27.82,-38.27
20.55,31.55,-29.69
27.00,29.36,-28.16
40.82,22.18,-18.37
47.09,17.45,-3.98
48.91,5.36,17.96
47.27,1.91,24.59
49.36,-0.18,20.20
52.91,1.36,5.31
46.73,15.09,-14.80
37.45,22.36,-25.31
15.09,29.55,-35.51
7.73,31.36,-35.10
26.55,30.45,-26.22
39.18,26.27,-11.02
46.27,13.00,17.65
42.27,10.45,28.57
34.27,8.18,39.69
36.82,12.27,34.39
45.09,20.00,2.76
42.73,21.91,-11.94
29.82,22.73,-34.59
9.91,20.64,-46.12
2.73,19.36,-47.45
9.18,28.36,-39.29
18.36,30.91,-32.24
28.00,34.27,-13.67
24.64,37.45,-0.71
11.45,39.36,17.14
14.36,39.36,15.41
21.55,37.82,-10.71
23.18,33.73,-22.96
30.64,21.18,-35.92
33.18,14.00,-39.59
39.55,6.18,-37.96
42.27,3.73,-35.10
46.18,-0.73,-31.43
47.00,-2.45,-30.10
48.36,-4.45,-27.45
48.73,-5.73,-27.24
47.27,-4.82,-29.90
43.73,-3.82,-35.71
22.55,-0.27,-52.45
7.09,4.18,-55.20
-16.00,9.64,-48.57
-24.36,10.18,-43.27
-26.27,20.00,-35.10
-13.00,22.18,-42.24
29.09,16.64,-41.33
39.55,16.00,-30.31
44.55,20.27,1.94
41.64,21.00,13.88
41.55,21.73,13.37
44.18,21.18,-1.94
24.55,19.55,-42.14
13.82,18.82,-47.24
-11.82,12.55,-49.29
-23.27,7.55,-45.20
-19.27,4.91,-48.98
-0.09,6.18,-54.69
31.45,5.64,-46.02
38.73,3.27,-40.00
50.45,2.82,-18.98
52.18,3.55,-9.69
44.91,1.36,-31.94
32.27,-0.73,-47.24
13.09,-8.18,-56.33
4.36,-16.27,-56.43
-18.27,-28.18,-46.73
-23.45,-26.82,-43.57
-10.27,-19.00,-53.78
3.36,-16.64,-56.33
30.27,-13.91,-48.98
35.45,-14.91,-44.80
45.91,-16.64,-31.53
47.73,-17.91,-27.14
50.00,-20.18,-19.90
51.18,-25.00,-8.06
50.82,-26.64,2.65
48.55,-28.09,14.18
48.64,-27.73,13.06
48.91,-30.91,5.51
49.36,-30.64,-0.20
47.45,-28.55,-19.90
46.00,-23.91,-27.04
27.55,-12.64,-50.71
14.55,-6.55,-55.71
18.18,-1.82,-54.29
22.64,-6.82,-53.37
39.73,-18.73,-39.59
45.45,-25.55,-27.35
46.64,-34.91,6.33
42.82,-36.00,18.27
38.27,-40.09,21.63
39.55,-40.82,17.76
42.82,-41.00,3.78
44.09,-38.91,-9.69
40.36,-27.73,-34.69
36.45,-21.55,-41.84
34.36,-16.91,-45.61
34.55,-18.82,-44.49
41.55,-25.64,-34.08
48.00,-29.45,-16.94
44.00,-34.73,16.84
41.45,-35.00,23.47
47.45,-34.73,-1.84
43.82,-29.45,-27.24
24.00,-8.64,-52.55
16.91,-5.27,-55.20
13.27,-15.18,-55.51
28.36,-21.82,-47.86
47.82,-32.55,-9.59
47.55,-32.91,8.78
40.91,-32.82,26.53
36.18,-31.55,34.90
31.18,-30.64,40.00
41.00,-33.09,25.82
45.91,-30.18,-21.43
41.55,-24.36,-34.18
32.09,-15.45,-47.14
37.45,-18.64,-41.63
50.91,-26.55,5.61
45.27,-24.36,25.61
28.27,-19.64,47.55
29.91,-22.73,45.20
49.64,-26.91,10.20
49.55,-25.91,-15.41
28.64,-18.36,-48.78
23.73,-16.00,-52.24
39.55,-20.73,-38.47
50.09,-21.82,16.12
43.09,-18.36,32.86
36.45,-14.73,41.63
47.82,-18.18,24.39
47.45,-17.64,-28.88
36.73,-16.18,-43.06
36.36,-18.73,-43.06
47.27,-18.36,-28.57
52.09,-9.00,14.18
44.27,2.73,30.61
18.91,19.64,45.20
16.82,18.27,47.14
41.27,9.64,31.53
51.91,2.91,11.84
49.82,0.09,-23.06
44.55,4.18,-31.43
39.00,10.18,-35.61
45.18,8.18,-27.24
50.64,3.09,15.31
39.64,4.18,37.04
6.91,10.27,53.67
-0.73,13.18,53.06
15.09,17.45,47.86
30.73,17.55,38.27
48.18,15.82,4.69
46.55,16.73,-13.78
41.27,20.55,-20.82
43.91,21.36,-10.92
38.64,20.36,26.22
26.27,18.27,41.94
2.91,23.73,46.02
4.73,28.00,41.43
28.09,29.91,25.92
37.91,28.00,10.61
41.27,24.18,-15.92
38.91,22.45,-23.78
37.73,24.09,-23.27
38.09,29.18,-6.22
25.09,26.91,33.78
14.55,22.91,43.78
-9.73,20.00,47.45
-9.73,25.09,43.06
9.91,23.64,44.69
14.55,17.36,47.96
18.09,8.73,51.43
23.82,3.91,50.41
33.00,-3.18,45.61
32.55,-2.91,45.10
27.45,-5.64,49.08
24.09,-6.73,51.53
23.27,-12.18,52.04
20.45,-22.00,51.12
9.00,-41.82,43.27
-1.91,-51.36,33.06
-4.82,-53.73,27.76
-7.45,-57.18,16.73
-4.73,-57.64,15.82
12.27,-54.91,22.76
25.18,-48.45,26.02
48.09,-21.55,20.61
53.09,-9.27,6.22
49.64,1.09,-21.84
46.18,3.45,-28.67
40.27,2.27,-38.27
41.91,1.09,-36.33
43.64,-3.55,-35.41
43.82,-8.45,-35.92
45.64,-12.55,-32.76
46.73,-13.09,-30.82
45.09,-10.18,-33.78
44.18,-10.45,-35.92
42.64,-13.64,-36.94
37.82,-14.64,-42.65
22.73,-9.73,-52.76
20.18,-5.00,-53.67
12.91,6.64,-53.27
3.36,15.36,-50.00
-8.45,31.27,-33.27
-12.55,35.27,-24.80
-24.27,35.27,-7.24
-31.82,30.82,-1.02
-43.45,17.36,5.82
-47.55,7.91,6.12
-50.09,-6.64,3.06
-49.64,-9.82,11.12
-48.73,-19.45,7.04
-47.09,-25.55,-3.27
-44.09,-21.64,-18.67
-44.18,-12.82,-22.76
-40.36,3.64,-28.27
-32.91,9.27,-35.31
-12.18,12.64,-48.88
-1.64,16.00,-49.39
21.00,19.09,-43.47
28.36,17.82,-40.10
40.73,16.55,-26.53
46.91,12.55,-19.18
52.00,6.82,-4.69
52.82,3.55,-3.16
49.09,2.00,-23.47
44.00,-2.55,-35.51
28.91,-0.91,-49.59
29.27,6.36,-47.14
38.27,15.18,-32.45
39.55,20.00,-25.31
40.55,22.82,-17.96
40.64,23.91,-14.08
39.91,25.00,11.63
10.64,10.27,52.96
-3.73,0.18,57.35
-30.82,-24.18,43.06
-38.09,-30.00,30.20
-43.82,-31.27,12.14
-46.36,-25.91,10.10
-47.91,-4.18,19.59
-44.91,5.09,23.78
-35.09,25.27,18.57
-35.18,27.82,8.78
-41.73,19.27,12.55
-43.36,8.91,25.20
-40.00,-11.27,37.55
-35.82,-13.27,41.84
-23.91,-17.55,50.00
-19.82,-20.18,51.53
-24.64,-11.91,50.82
-30.82,-5.55,46.84
-36.09,1.55,40.10
-36.45,5.36,38.47
