33.45,26.36,22.45
41.36,16.36,23.47
42.73,14.00,23.27
42.91,9.64,27.45
43.27,7.45,28.78
44.27,2.64,29.59
43.45,-1.45,32.35
45.64,-10.27,29.69
48.82,-11.82,23.16
51.91,-16.36,13.06
51.45,-19.45,12.35
50.82,-26.73,-3.78
50.00,-26.64,-12.14
49.00,-19.91,-23.57
47.36,-15.18,-28.67
43.09,-6.09,-36.63
40.18,-2.18,-39.08
35.73,3.00,-42.55
35.00,4.82,-42.55
29.27,8.91,-45.10
27.64,11.00,-45.41
21.64,18.36,-43.57
17.45,26.09,-38.88
11.18,31.45,-34.29
4.27,32.64,-33.78
-9.64,32.82,-30.82
-12.91,33.91,-27.04
-19.64,34.55,-19.08
-20.91,35.09,-15.71
-23.27,34.18,-14.80
-22.91,34.64,-14.18
-19.45,38.45,-2.65
-13.55,40.55,-0.71
-7.36,42.27,-1.84
-0.64,42.73,-1.73
11.27,41.82,-2.76
16.00,40.55,-3.37
24.45,36.18,-13.27
26.36,32.64,-20.71
28.27,26.45,-30.51
28.09,24.00,-33.67
23.00,23.00,-38.67
18.91,22.82,-41.22
10.45,20.91,-45.92
7.73,18.09,-48.06
-0.45,15.64,-49.39
-0.64,15.82,-49.49
17.09,17.82,-46.12
32.73,19.82,-33.67
34.64,22.91,-27.86
33.36,25.55,-25.61
31.64,27.18,-25.20
28.73,28.55,-26.84
25.09,30.91,-26.73
20.45,34.09,-24.69
17.45,33.73,-27.24
16.00,31.64,-32.76
12.18,30.45,-35.20
4.64,32.27,-33.98
1.00,33.18,-32.76
-1.64,29.00,-38.27
-4.09,25.82,-41.33
-11.73,21.36,-42.96
-13.18,21.18,-42.65
-10.45,18.09,-46.02
-5.36,16.82,-48.47
-9.00,9.27,-51.22
-6.91,0.18,-54.39
-0.18,-14.18,-56.43
0.09,-14.36,-56.22
12.73,-14.82,-55.92
17.91,-12.91,-54.69
30.55,-12.27,-48.47
35.09,-9.09,-45.61
31.09,3.64,-45.92
29.36,5.00,-46.94
25.27,-4.64,-51.43
21.73,-5.27,-53.27
24.00,-3.18,-52.14
24.64,0.00,-51.43
25.00,4.55,-49.90
23.27,5.36,-50.71
17.82,5.18,-52.65
16.27,6.18,-52.76
14.36,19.82,-45.82
8.27,26.00,-41.53
-9.36,18.45,-45.92
-17.00,9.55,-48.16
-17.00,1.18,-50.71
-14.09,-0.27,-52.55
-14.45,-1.91,-52.76
-15.27,-2.09,-52.14
-15.00,-2.91,-52.24
-13.00,-3.64,-53.47
-12.82,-10.27,-53.27
-9.09,-12.18,-54.39
10.64,-10.45,-56.02
15.18,-11.18,-55.51
27.73,-7.55,-50.31
25.55,0.36,-50.71
9.45,11.18,-52.24
14.00,12.55,-50.61
14.36,14.64,-49.29
14.82,14.09,-49.39
16.00,13.91,-49.18
17.64,14.27,-48.27
17.91,11.64,-49.59
13.27,12.82,-50.41
16.18,12.09,-49.90
12.27,22.00,-44.39
13.00,25.18,-41.73
26.55,19.00,-40.61
30.00,13.45,-42.35
37.55,9.55,-37.76
40.91,7.64,-34.08
43.18,4.64,-31.94
41.18,3.09,-36.12
30.18,0.82,-47.65
27.18,1.82,-49.08
29.18,3.64,-47.14
31.09,0.73,-46.94
35.73,-8.09,-44.69
38.36,-10.00,-41.73
42.82,-14.00,-36.22
44.55,-15.45,-33.16
47.36,-15.45,-28.16
48.55,-17.91,-24.80
48.36,-22.73,-22.45
46.82,-24.64,-25.10
46.36,-30.73,-19.90
46.82,-33.82,-12.24
44.73,-37.64,7.04
42.73,-36.18,17.76
28.09,-29.64,43.37
16.91,-27.09,51.02
2.73,-23.82,55.41
-5.00,-24.82,54.59
-17.45,-17.82,53.47
-18.00,-13.91,53.98
-17.27,-4.00,54.29
-19.18,-1.27,53.16
-22.09,0.27,51.53
-22.45,2.55,50.82
-24.18,8.36,47.96
-27.00,9.64,45.10
-37.73,10.91,32.55
-41.27,10.73,26.94
-44.36,9.00,19.18
-46.27,6.45,16.43
-46.36,6.55,14.18
-46.64,4.18,17.45
-45.82,6.45,18.37
-46.73,5.82,13.88
-48.36,2.64,10.31
-48.91,-0.64,10.92
-48.18,-3.45,16.94
-46.27,-2.82,23.78
-43.64,-8.36,30.00
-43.18,-9.18,30.51
-41.36,-8.73,33.67
-41.64,-7.82,33.16
-44.55,-1.64,26.12
-47.18,-0.82,18.88
-41.82,3.00,-25.61
-29.55,-2.27,-42.96
-22.82,-5.73,-48.67
13.09,-7.18,-55.71
18.91,-3.45,-53.67
28.82,1.36,-48.27
31.73,1.73,-46.02
35.55,-0.09,-43.57
38.91,-2.27,-40.31
49.73,-3.27,-23.27
51.82,-5.27,-17.14
54.18,-6.82,-3.47
53.64,-9.91,3.47
48.55,-13.73,23.78
43.36,-15.27,33.16
28.91,-17.00,47.86
16.36,-16.82,53.98
-17.55,-15.45,54.18
-27.27,-13.82,49.08
-32.91,-14.36,44.08
-28.73,-14.64,47.86
-31.73,-18.00,44.49
-37.00,-18.00,38.37
-43.45,-12.73,29.69
-44.27,-11.09,28.88
-49.91,-4.55,3.27
-47.45,-0.18,-11.84
-43.64,-4.09,-24.90
-37.73,-7.09,-34.39
-33.18,-3.82,-39.90
-27.00,-1.73,-45.10
-13.82,-0.27,-52.76
-8.36,-2.18,-54.69
1.82,-9.00,-56.63
5.64,-10.55,-56.73
11.27,-7.09,-56.22
11.45,-6.09,-56.43
19.64,-4.64,-53.98
28.55,-6.18,-50.00
35.45,-8.73,-44.49
43.73,-8.73,-35.20
45.82,-7.00,-31.84
48.36,-4.36,-26.84
49.18,-2.64,-23.57
49.00,-3.82,-24.59
51.27,-6.73,-18.16
53.55,-4.27,-6.02
50.36,-2.00,16.94
46.09,-4.73,28.16
18.09,-4.91,54.18
14.82,-6.73,55.41
-22.18,-7.27,52.45
-29.73,-6.36,47.35
-41.55,-0.27,32.86
-42.27,4.64,28.67
-45.27,12.18,9.29
-44.00,15.73,-2.55
-40.82,18.27,-11.12
-40.64,14.55,-18.27
-41.18,12.55,-19.69
-42.27,10.45,-19.08
-42.73,8.27,-20.41
-43.18,4.82,-21.73
-42.45,6.36,-22.04
-40.64,9.00,-24.39
-40.73,8.27,-24.39
-41.55,5.82,-24.90
-37.73,-0.27,-33.37
-27.64,-3.18,-45.00
-24.27,-3.73,-47.35
-12.45,-11.73,-53.78
-8.36,-12.36,-55.00
8.82,-9.09,-56.63
14.82,-4.82,-55.41
35.27,-0.64,-44.08
39.55,-2.55,-39.80
45.45,-9.27,-32.55
50.18,-6.73,-22.96
53.82,-6.64,-2.45
53.73,-5.73,3.67
49.55,-5.73,21.43
45.09,-8.36,30.51
21.45,-9.36,53.06
-2.55,-7.82,57.96
-14.00,0.73,55.00
-12.91,10.36,52.35
-4.45,34.09,32.55
-1.36,41.55,14.59
-4.82,41.09,-11.73
-0.09,42.09,-7.04
31.91,32.64,6.12
43.18,19.82,12.35
48.91,-14.09,22.76
40.18,-30.09,30.00
19.64,-41.27,39.69
6.00,-37.00,47.96
-27.91,-12.82,48.67
-29.55,-0.64,47.24
-32.55,12.00,39.08
-34.64,14.91,34.69
-31.73,17.09,36.02
-27.55,13.00,43.47
-13.73,18.18,47.96
-4.73,28.27,40.71
8.27,39.45,19.29
13.27,39.36,15.31
18.91,39.82,3.57
17.91,40.18,-2.04
18.82,39.55,4.69
20.73,36.27,16.73
12.36,29.82,36.43
-22.00,21.45,40.61
-33.00,15.73,35.92
-42.73,16.36,14.59
-39.82,22.27,8.67
-29.45,33.18,3.88
-26.36,34.91,3.98
-24.91,33.36,19.69
-16.82,31.64,32.24
12.64,22.45,44.80
31.27,15.36,38.88
44.18,19.82,5.71
35.73,29.82,5.61
29.09,32.82,13.67
34.82,26.27,19.18
46.55,4.18,23.27
43.27,-10.00,33.67
24.45,-34.82,42.24
19.91,-44.09,36.43
20.18,-52.73,21.73
32.18,-49.64,10.00
50.45,-25.73,-8.57
52.91,-6.45,-12.14
42.09,22.45,-11.33
40.45,24.09,-10.92
45.18,17.45,-12.35
45.73,17.82,-7.45
45.55,17.64,-10.10
45.09,19.55,-2.55
41.82,18.82,19.08
34.27,16.45,34.59
6.18,7.73,54.80
-6.82,2.64,56.22
-8.91,-3.36,56.53
-8.91,3.91,55.00
-6.36,28.36,38.98
-4.09,35.27,28.98
11.91,34.64,26.53
16.73,35.27,22.96
20.27,37.09,13.06
22.18,36.55,10.51
25.27,36.55,1.94
24.73,36.55,-1.84
25.55,35.55,-11.12
24.36,34.27,-17.24
14.64,35.09,-25.20
6.82,36.09,-26.12
-6.27,39.55,-14.29
-6.45,41.45,-0.20
12.18,37.91,18.88
20.27,35.73,17.96
8.73,36.45,24.80
-8.36,36.82,22.35
-5.64,40.27,-14.29
11.64,40.45,-11.63
9.27,38.09,21.22
21.64,32.45,34.49
-8.18,31.73,33.98
-5.18,32.36,34.18
2.55,32.64,33.57
26.36,33.18,17.45
32.27,31.91,-9.69
-2.73,36.91,-25.20
-14.36,39.00,-8.88
-11.45,40.36,-1.43
-8.09,40.18,-10.51
-4.27,39.00,-16.43
-0.55,39.36,-15.41
2.82,38.55,-17.45
1.27,38.91,-16.22
-2.09,37.27,-21.12
-4.73,34.73,-26.33
0.64,24.55,-42.24
7.73,18.64,-47.45
2.73,-2.91,-55.61
-6.18,-11.36,-55.00
-10.82,-10.91,-53.78
-10.55,-5.82,-53.88
-15.73,-0.09,-51.53
-13.64,0.18,-52.04
-2.36,-5.55,-55.71
5.45,-7.82,-56.73
1.45,-28.82,-51.84
-6.18,-36.18,-45.92
-34.36,-38.36,-19.59
-46.00,-25.09,-3.27
-45.91,8.27,9.08
-40.18,19.18,10.92
-43.36,13.73,8.67
-46.09,4.55,-8.98
-14.36,8.91,-49.29
-1.18,4.45,-54.49
24.45,-6.27,-51.73
34.18,-14.09,-45.61
45.27,-27.82,-24.39
46.18,-34.00,-9.69
45.36,-33.55,9.90
44.36,-36.27,8.16
30.36,-48.91,-14.39
19.09,-52.73,-21.12
-4.00,-51.91,-27.55
-15.09,-45.09,-33.06
-25.82,-19.45,-44.08
-17.55,-11.82,-50.82
18.00,-2.55,-53.78
24.27,-2.64,-51.53
31.82,-16.55,-46.53
29.91,-27.27,-44.39
6.73,-42.27,-41.84
-5.09,-50.64,-30.00
13.00,-53.82,-23.16
28.27,-39.82,-23.78
38.64,-34.64,-26.63
38.55,-32.09,-31.63
35.73,-30.27,-36.84
20.27,-30.09,-47.96
9.55,-22.00,-54.08
-14.91,9.55,-48.47
-22.27,24.64,-32.24
-22.64,34.55,1.22
-22.64,31.91,15.10
-24.09,20.91,33.37
-28.55,16.82,33.47
-40.91,16.55,7.24
-39.45,14.18,-18.57
-11.55,1.45,-52.65
1.64,-8.09,-56.33
12.73,-22.45,-53.57
12.27,-29.27,-50.82
10.27,-45.91,-37.55
10.45,-50.45,-30.92
11.91,-55.09,-16.53
8.36,-55.82,-13.47
-1.36,-43.64,-40.20
-7.45,-31.36,-48.88
-11.09,-5.45,-53.78
-8.18,4.00,-53.27
-5.36,13.27,-50.10
-1.91,12.00,-51.63
5.82,-10.09,-56.22
13.00,-19.73,-54.29
21.55,-39.27,-38.88
28.55,-43.18,-26.94
35.09,-41.36,-19.59
34.18,-39.36,-25.92
18.00,-25.82,-50.41
7.18,-11.36,-55.71
4.27,12.00,-51.43
11.00,19.36,-46.33
10.00,18.55,-47.45
6.00,8.36,-53.06
7.09,-22.36,-54.08
18.64,-31.91,-46.84
38.45,-32.82,-28.67
42.64,-32.18,-22.04
44.27,-26.36,-24.80
43.36,-20.82,-31.22
34.09,-2.55,-44.59
32.55,1.09,-45.41
34.55,9.73,-40.31
35.09,7.36,-41.02
38.45,-1.55,-40.51
42.27,-9.00,-36.22
52.18,-12.64,-11.02
52.64,-7.18,-2.14
52.00,-3.45,6.53
53.09,-7.27,1.43
52.73,-9.64,-11.33
41.73,-9.55,-37.86
28.64,-3.82,-49.29
6.36,5.55,-53.88
-1.45,5.27,-53.98
-12.73,-13.27,-52.45
-16.18,-25.00,-47.45
-8.91,-35.55,-43.67
-9.27,-34.55,-44.39
-17.73,-14.18,-50.41
-20.55,-0.36,-48.16
-22.82,22.91,-34.39
-26.64,26.00,-26.43
-39.27,16.45,-17.24
-44.36,3.64,-16.43
-47.82,-15.55,2.55
-45.55,-15.82,17.14
-44.91,-9.09,22.45
-47.09,-2.27,14.08
-39.64,20.55,-6.63
-29.91,29.09,-13.98
-29.00,31.82,-5.61
-34.55,27.27,5.51
-29.27,23.27,28.57
-27.82,20.73,32.45
-40.09,10.91,23.67
-46.45,5.09,8.27
-35.09,9.27,-32.14
-21.09,12.18,-43.67
0.36,18.91,-47.24
12.00,22.27,-43.88
19.91,22.36,-40.71
24.55,23.64,-36.73
33.09,27.82,-21.22
37.55,27.45,-8.37
48.45,12.00,7.45
48.91,7.00,13.98
47.64,-1.09,24.18
42.18,-1.64,32.96
12.91,-11.27,55.00
-0.36,-19.64,55.31
-16.82,-26.09,48.78
-19.36,-23.64,48.78
-20.18,-14.09,49.69
-14.00,-12.91,52.45
17.55,-12.09,52.76
35.82,2.55,38.78
35.55,28.55,-9.69
21.73,35.00,-18.47
17.27,39.91,-5.71
27.09,35.73,-1.84
50.64,8.18,-3.98
53.73,-10.36,-2.76
44.36,-38.45,-6.84
31.82,-50.55,-3.27
24.18,-54.27,3.37
8.73,-52.73,25.51
-1.64,-46.00,37.45
-18.45,-24.36,48.57
-17.00,-11.00,52.55
-8.45,18.18,46.84
-0.55,29.73,37.24
7.91,40.27,13.27
14.18,40.27,8.37
32.82,31.73,1.33
43.27,21.73,-3.78
50.73,-5.27,-19.39
46.55,-19.27,-27.45
34.82,-36.55,-31.94
26.64,-37.27,-39.08
14.82,-22.64,-52.86
12.82,-10.00,-55.31
21.64,7.09,-49.80
31.55,13.73,-40.10
38.82,24.09,-16.63
31.27,32.64,-0.20
12.82,32.55,29.69
3.00,19.27,46.22
-20.73,-4.73,49.39
-23.00,-9.82,48.67
-4.64,-15.09,54.90
9.09,-22.27,52.86
